activity_subset,percentile,value,strategy,strategyLabel,strategyGroup,strategyType
NA,0.77,30.27091912,alcohol_partially_attributable-chronic,Alcohol related admissions (chronic conditions - partially attributable),Hospital activity amenable to public health interventions,inpatient admission avoidance
NA,0.78,30.89738345,alcohol_partially_attributable-chronic,Alcohol related admissions (chronic conditions - partially attributable),Hospital activity amenable to public health interventions,inpatient admission avoidance
NA,0.79,31.51145307,alcohol_partially_attributable-chronic,Alcohol related admissions (chronic conditions - partially attributable),Hospital activity amenable to public health interventions,inpatient admission avoidance
NA,0.8,32.14988157,alcohol_partially_attributable-chronic,Alcohol related admissions (chronic conditions - partially attributable),Hospital activity amenable to public health interventions,inpatient admission avoidance
NA,0.81,32.79338553,alcohol_partially_attributable-chronic,Alcohol related admissions (chronic conditions - partially attributable),Hospital activity amenable to public health interventions,inpatient admission avoidance
NA,0.82,33.46531461,alcohol_partially_attributable-chronic,Alcohol related admissions (chronic conditions - partially attributable),Hospital activity amenable to public health interventions,inpatient admission avoidance
NA,0.83,34.14298881,alcohol_partially_attributable-chronic,Alcohol related admissions (chronic conditions - partially attributable),Hospital activity amenable to public health interventions,inpatient admission avoidance
NA,0.84,34.85219283,alcohol_partially_attributable-chronic,Alcohol related admissions (chronic conditions - partially attributable),Hospital activity amenable to public health interventions,inpatient admission avoidance
NA,0.85,35.60831999,alcohol_partially_attributable-chronic,Alcohol related admissions (chronic conditions - partially attributable),Hospital activity amenable to public health interventions,inpatient admission avoidance
NA,0.86,36.3656639,alcohol_partially_attributable-chronic,Alcohol related admissions (chronic conditions - partially attributable),Hospital activity amenable to public health interventions,inpatient admission avoidance
NA,0.87,37.14872742,alcohol_partially_attributable-chronic,Alcohol related admissions (chronic conditions - partially attributable),Hospital activity amenable to public health interventions,inpatient admission avoidance
NA,0.88,37.98903132,alcohol_partially_attributable-chronic,Alcohol related admissions (chronic conditions - partially attributable),Hospital activity amenable to public health interventions,inpatient admission avoidance
NA,0.89,38.85227757,alcohol_partially_attributable-chronic,Alcohol related admissions (chronic conditions - partially attributable),Hospital activity amenable to public health interventions,inpatient admission avoidance
NA,0.9,39.84242023,alcohol_partially_attributable-chronic,Alcohol related admissions (chronic conditions - partially attributable),Hospital activity amenable to public health interventions,inpatient admission avoidance
NA,0.91,40.9229215,alcohol_partially_attributable-chronic,Alcohol related admissions (chronic conditions - partially attributable),Hospital activity amenable to public health interventions,inpatient admission avoidance
NA,0.92,42.17511722,alcohol_partially_attributable-chronic,Alcohol related admissions (chronic conditions - partially attributable),Hospital activity amenable to public health interventions,inpatient admission avoidance
NA,0.93,43.60725116,alcohol_partially_attributable-chronic,Alcohol related admissions (chronic conditions - partially attributable),Hospital activity amenable to public health interventions,inpatient admission avoidance
NA,0.94,45.36860313,alcohol_partially_attributable-chronic,Alcohol related admissions (chronic conditions - partially attributable),Hospital activity amenable to public health interventions,inpatient admission avoidance
NA,0.95,47.30984491,alcohol_partially_attributable-chronic,Alcohol related admissions (chronic conditions - partially attributable),Hospital activity amenable to public health interventions,inpatient admission avoidance
NA,0.96,50.01075661,alcohol_partially_attributable-chronic,Alcohol related admissions (chronic conditions - partially attributable),Hospital activity amenable to public health interventions,inpatient admission avoidance
NA,0.97,53.86475169,alcohol_partially_attributable-chronic,Alcohol related admissions (chronic conditions - partially attributable),Hospital activity amenable to public health interventions,inpatient admission avoidance
NA,0.98,59.00991353,alcohol_partially_attributable-chronic,Alcohol related admissions (chronic conditions - partially attributable),Hospital activity amenable to public health interventions,inpatient admission avoidance
NA,0.99,67.01897086,alcohol_partially_attributable-chronic,Alcohol related admissions (chronic conditions - partially attributable),Hospital activity amenable to public health interventions,inpatient admission avoidance
NA,1,99.95174213,alcohol_partially_attributable-chronic,Alcohol related admissions (chronic conditions - partially attributable),Hospital activity amenable to public health interventions,inpatient admission avoidance
NA,0,4.20421552940198e-05,alcohol_wholly_attributable,Alcohol related admissions (wholly attributable),Hospital activity amenable to public health interventions,inpatient admission avoidance
NA,0.01,0.277363491,alcohol_wholly_attributable,Alcohol related admissions (wholly attributable),Hospital activity amenable to public health interventions,inpatient admission avoidance
NA,0.02,0.522579438,alcohol_wholly_attributable,Alcohol related admissions (wholly attributable),Hospital activity amenable to public health interventions,inpatient admission avoidance
NA,0.03,0.73886875,alcohol_wholly_attributable,Alcohol related admissions (wholly attributable),Hospital activity amenable to public health interventions,inpatient admission avoidance
NA,0.04,0.918480661,alcohol_wholly_attributable,Alcohol related admissions (wholly attributable),Hospital activity amenable to public health interventions,inpatient admission avoidance
